Label,Cluster #
LOC102734916,6645
LOC103088038,6645
LOC101371514,6645
LOC105748779,6645
LOC102951940,6645
LOC103667939,6645
LOC102734714,6647
ZNF91,6648
LOC101383987,6648
LOC103657369,6648
ZNF510,6649
ZNF782,6649
noname,6649
LOC103274250,6649
LOC103601308,6649
LOC102013097,6649
LOC102518130,6649
LOC102749102,6649
LOC102253199,6649
LOC101386314,6649
LOC102534856,6649
LOC101353763,6649
LOC102749410,6650
LOC105809515,6651
LOC103592048,6651
ZNF160,6651
LOC105067193,6651
ZNF528,6651
LOC102510301,6651
LOC103547945,6651
LOC101090977,6651
LOC102749701,6651
LOC103083769,6651
LOC101366943,6651
LOC105748931,6651
LOC102964955,6651
LOC103657327,6651
LOC102536505,6651
ZNF677,6651
LOC101349972,6651
LOC102732635,6652
LOC102734725,6653
LOC102748918,6654
ZNF256,6655
LOC105081312,6656
LOC105099249,6656
LOC102504567,6656
LOC102742941,6656
LOC101366172,6656
LOC102952281,6656
LOC105304425,6656
LOC103668301,6656
LOC102542436,6656
AC010642.2,6658
LOC103785765,6658
ZSCAN22,6658
LOC103558250,6658
LOC102901988,6658
LOC102738969,6658
LOC101364314,6658
LOC102949752,6658
LOC103677228,6658
LOC105756801,6658
LOC101342123,6658
ZNF589,6660
ZNF334,6661
LOC103084750,6662
ZNF394,6663
LOC103079818,6664
LOC103088799,6666
ZNF684,6668
LOC103084597,6670
ZNF845,6671
LOC103081047,6672
LOC101272874,6672
LOC103090837,6673
LOC103018272,6675
LOC103070469,6675
LOC101280823,6675
LOC105748736,6675
LOC103071303,6676
ZNF550,6677
LOC708399,6677
LOC102489632,6677
Znf550,6677
LOC102271868,6677
LOC102269785,6677
LOC102264748,6677
LOC102411494,6677
LOC102523845,6677
LOC102738771,6677
LOC101285138,6677
LOC102321406,6677
LOC103010941,6678
LOC105001422,6678
ZNF549,6678
LOC105074423,6678
LOC105105047,6678
LOC102520697,6678
LOC103072404,6678
LOC105748722,6678
LOC102321767,6678
LOC102536707,6678
LOC103013607,6679
LOC103072677,6679
LOC105748721,6679
LOC103076000,6680
LOC103071308,6682
LOC103084154,6684
LOC103087484,6686
LOC102997470,6687
LOC103089372,6687
LOC101285621,6687
LOC103089633,6688
LOC102998034,6689
LOC104999863,6689
LOC102264779,6689
LOC105068393,6689
LOC105104081,6689
LOC102507686,6689
LOC103089889,6689
LOC101276708,6689
LOC102338532,6689
LOC102532027,6689
LOC103088038,6691
LOC103081617,6692
ZNF484,6694
LOC105508709,6694
LOC105501540,6694
ZNF585B,6694
Znf484,6694
LOC103009427,6694
LOC102820965,6694
LOC101342867,6694
PRDM7,6695
LOC103076622,6697
LOC103086057,6698
LOC103072375,6700
ZNF382,6701
DKFZP469J1419,6701
LOC105862033,6701
LOC102481104,6701
LOC102469050,6701
Znf382,6701
LOC105993073,6701
Zfp382,6701
LOC101569489,6701
LOC102394943,6701
LOC101368502,6701
LOC102860519,6701
LOC101342635,6701
LOC102997720,6702
LOC103073759,6702
LOC105756688,6705
LOC101340581,6706
LOC101351367,6709
LOC101360560,6710
LOC101346492,6712
LOC101358315,6713
LOC101343701,6714
LOC101344472,6715
LOC101344472,6716
LOC101345715,6718
LOC102840076,6719
LOC101653826,6719
LOC101345715,6719
LOC101347258,6720
LOC105756400,6723
LOC101359551,6726
LOC102834201,6727
LOC101661571,6727
ZNF77,6727
LOC105756402,6729
LOC101340556,6730
LOC101340827,6731
LOC101341079,6731
LOC101341333,6731
LOC101341583,6734
LOC101342091,6736
LOC101342334,6737
LOC101342594,6738
LOC101343346,6741
LOC101356903,6746
LOC101343745,6750
LOC101354457,6753
LOC101355726,6754
LOC101355471,6758
LOC101360783,6768
LOC101360783,6771
LOC101361290,6773
ZNF333,6774
Znf333,6774
LOC101359860,6774
LOC101343926,6776
LOC101346191,6781
LOC101346191,6783
LOC101360241,6785
LOC101360498,6787
LOC101361014,6789
LOC101345038,6793
LOC102833753,6794
LOC102851080,6794
LOC101345548,6794
LOC105756394,6796
LOC101341350,6797
LOC101343820,6804
LOC101345841,6806
LOC101348276,6811
LOC101348697,6815
LOC101347770,6817
LOC101349462,6818
LOC105756569,6819
LOC105756570,6819
LOC101350216,6820
LOC102836482,6822
LOC102836861,6822
LOC101663160,6822
LOC101350733,6822
LOC101351255,6822
LOC102836097,6823
ZNF845,6823
LOC102844285,6823
LOC105756016,6823
LOC101354353,6829
LOC101354353,6830
LOC102834195,6832
LOC101640129,6832
LOC102843481,6832
LOC101349972,6832
LOC102831882,6834
LOC101349972,6834
LOC102831504,6837
LOC101640129,6837
ZNF71,6841
LOC101379050,6841
LOC102840345,6841
LOC101658304,6841
LOC102868772,6841
LOC105756814,6841
LOC101356915,6842
LOC101356915,6844
LOC101656048,6847
LOC103609981,6857
ZNF584,6857
LOC102810698,6862
LOC101653195,6862
LOC101639824,6862
LOC102866556,6862
LOC105756403,6862
LOC101361269,6862
LOC105756392,6862
ZNF597,6863
ZNF205,6864
LOC101341854,6868
LOC101342614,6869
LOC101361785,6873
LOC101342559,6876
PRDM9,6878
PRDM9,6879
LOC101341799,6879
LOC102844196,6891
LOC101354457,6891
LOC101354208,6892
LOC102876050,6893
LOC101353944,6893
ZNF695,6899
noname,6902
ZNF844,6904
ZNF700,6904
LOC100583548,6904
LOC105601507,6904
LOC105520821,6904
noname,6904
LOC105469994,6904
LOC105549471,6904
LOC104661150,6904
ZNF253,6905
ZNF93,6905
LOC105523258,6905
LOC105489709,6905
LOC105551012,6905
LOC104677759,6905
LOC104679144,6905
LOC105551032,6906
noname,6909
LOC105489686,6909
LOC105572311,6912
noname,6912
LOC105494270,6912
LOC105532425,6912
ZNF546,6913
LOC103267002,6913
LOC103750752,6913
LOC104995354,6913
LOC105062852,6913
LOC101359431,6913
ZNF155,6915
LOC100585485,6915
ZNF221,6915
LOC105713032,6915
ZNF226,6916
ZNF234,6916
LOC102023400,6916
LOC104861695,6916
LOC101842036,6916
Zfp61,6916
Znf226,6916
ZNF45,6916
LOC104997666,6916
LOC102391065,6916
LOC105090252,6916
ZNF229,6916
LOC103301453,6916
LOC101099512,6916
LOC102747161,6916
LOC102240731,6916
LOC101273534,6916
LOC105297431,6916
LOC101557032,6916
LOC103657026,6916
LOC102837644,6916
LOC101352937,6916
ZNF613,6918
LOC105875335,6918
Znf613,6918
LOC104983913,6918
LOC105092023,6918
LOC103297716,6918
LOC101092219,6918
LOC103075017,6918
LOC102263648,6918
LOC102259664,6918
LOC102771014,6918
LOC102331897,6918
LOC103657313,6918
LOC102538765,6918
LOC102841370,6918
LOC101347691,6918
ZNF808,6920
LOC101177226,6921
LOC105595404,6921
LOC105497064,6921
LOC104672714,6921
ZNF761,6923
LOC100973395,6923
ZNF525,6923
LOC105585852,6923
ZNF765,6923
LOC105514648,6923
noname,6923
LOC105497068,6923
LOC104676040,6923
ZNF460,6925
DKFZP469K138,6925
LOC103276073,6925
LOC103276074,6925
LOC105863872,6925
ZNF134,6926
LOC708733,6926
ZNF530,6926
LOC105731400,6926
LOC105817802,6926
LOC103601583,6926
LOC102010649,6926
Zik1,6926
Znf134,6926
LOC101831536,6926
LOC103725454,6926
ZNF547,6926
LOC105742619,6926
LOC101576361,6926
ZNF211,6926
LOC103009007,6926
LOC105001417,6926
LOC102274063,6926
LOC102399929,6926
LOC102521419,6926
LOC103553599,6926
LOC101094893,6926
LOC102248706,6926
LOC101284875,6926
LOC102878871,6926
LOC105307878,6926
LOC105943292,6926
LOC101638428,6926
LOC102847850,6926
ZNF551,6927
ZNF587B,6927
noname,6927
LOC105858324,6927
LOC101609648,6927
LOC101826595,6927
Zfp551,6927
LOC103725458,6927
LOC102924417,6927
LOC103563465,6927
LOC101092972,6927
LOC102731555,6927
LOC103076278,6927
LOC101382267,6927
LOC102964582,6927
LOC105307866,6927
ZNF587,6928
ZNF417,6928
LOC100983542,6928
LOC100594417,6928
LOC105593254,6928
LOC105524972,6928
LOC105488070,6928
LOC105539425,6928
LOC104680958,6928
LOC104680891,6928
ZNF837,6930
LOC100582221,6930
ZNF445,6931
Znf445,6931
LOC101596333,6931
LOC101613538,6931
Zfp445,6931
LOC103747157,6931
LOC103747158,6931
LOC101358534,6931
ZNF80,6933
noname,6933
ZNF138,6937
LOC104679395,6937
LOC105714960,6937
ZNF311,6938
Znf311,6938
ZNF91,6938
LOC101345832,6938
ZNF676,6943
ZNF208,6943
noname,6947
noname,6948
noname,6949
noname,6950
ZNF589,6952
LOC710081,6952
noname,6953
noname,6954
LOC718740,6955
LOC105584701,6956
noname,6956
LOC105474858,6956
noname,6957
LOC695034,6958
noname,6959
ZNF565,6960
LOC100423698,6960
LOC105499852,6960
ZNF623,6961
noname,6962
ZNF25,6963
LOC105576139,6963
noname,6963
LOC105499833,6963
LOC104670538,6963
LOC105705680,6963
Znf25,6963
LOC105998908,6963
Znf248,6963
LOC106020797,6963
Zfp9,6963
LOC103751584,6963
LOC105942595,6963
LOC102283269,6963
ZNF248,6963
LOC102748066,6963
LOC102318748,6963
LOC102888928,6963
LOC101555942,6963
LOC101650793,6963
LOC101353364,6963
noname,6964
noname,6965
noname,6966
LOC105472040,6966
LOC105540062,6966
ZNF669,6967
LOC105587340,6967
LOC105573875,6967
LOC105574022,6967
LOC105575868,6967
LOC105575919,6967
LOC105580504,6967
LOC105583345,6967
LOC105512663,6967
LOC105507071,6967
LOC105513434,6967
LOC105519450,6967
LOC105519797,6967
LOC105520075,6967
LOC105521923,6967
LOC105527495,6967
LOC702447,6967
noname,6967
LOC722786,6967
LOC712489,6967
LOC707305,6967
LOC100429224,6967
LOC105464532,6967
LOC105465856,6967
LOC105471031,6967
LOC105471856,6967
LOC105474187,6967
LOC105476918,6967
LOC105528724,6967
LOC105535602,6967
LOC105539039,6967
LOC105539059,6967
LOC105545067,6967
LOC105546271,6967
LOC105548257,6967
LOC105552622,6967
LOC104657227,6967
LOC104660369,6967
LOC104662938,6967
LOC104664516,6967
LOC104668755,6967
LOC104672370,6967
LOC104673719,6967
ZNF670,6967
LOC102276898,6967
noname,6968
ZNF483,6969
Znf483,6969
LOC101347649,6969
ZNF562,6970
ZNF812,6970
LOC100584775,6970
LOC100588324,6970
LOC105601420,6970
LOC105601418,6970
ZNF561,6970
LOC105479121,6970
LOC105486941,6970
LOC105535463,6970
LOC105535466,6970
LOC104670524,6970
LOC104670502,6970
LOC105722781,6970
LOC105706025,6970
ZNF878,6971
noname,6971
ZNF433,6971
LOC105705775,6971
ZNF626,6972
ZNF66,6972
LOC100989442,6972
LOC100590160,6972
LOC105601749,6972
LOC105505195,6972
LOC100429705,6972
LOC105489726,6972
LOC104664007,6972
ZNF493,6974
LOC105737521,6974
LOC105601770,6974
ZNF107,6974
LOC693611,6974
LOC105538634,6974
LOC104676520,6974
LOC105571334,6975
LOC105522053,6975
LOC694126,6975
LOC105489690,6975
LOC105529213,6975
ZNF257,6975
noname,6976
ZNF492,6977
ZNF585A,6978
ZNF585B,6978
LOC105495439,6978
LOC105495437,6978
LOC105548536,6978
LOC105706272,6978
LOC103259720,6978
LOC103265841,6978
LOC105876851,6978
LOC105860885,6978
LOC105816246,6978
LOC105816247,6978
LOC105816245,6978
LOC103602263,6978
LOC103583142,6978
LOC102481913,6978
Znf585a,6978
LOC105993128,6978
LOC104867515,6978
LOC106022536,6978
Zfp27,6978
LOC103750692,6978
LOC101519391,6978
LOC102908472,6978
LOC100366140,6978
LOC104995292,6978
ZNF41,6978
LOC105075802,6978
LOC101637719,6978
LOC103552483,6978
LOC101082029,6978
LOC102878039,6978
LOC105304084,6978
LOC101539110,6978
LOC103661003,6978
ZNF221,6979
ZNF224,6979
LOC100424339,6979
LOC103262212,6979
LOC105869486,6979
LOC105817670,6979
LOC105817671,6979
ZNF114,6980
noname,6982
LOC105595465,6983
noname,6983
LOC105497330,6983
LOC105528981,6983
LOC105599881,6984
noname,6984
LOC105482983,6984
LOC104653868,6984
LOC105599881,6985
noname,6985
LOC105483017,6985
noname,6987
noname,6988
LOC100430953,6989
noname,6990
noname,6991
noname,6992
ZNF141,6994
LOC100984236,6994
LOC105508046,6994
LOC105483804,6994
LOC105532687,6994
LOC104671737,6994
LOC105732210,6994
LOC105601497,7000
ZNF429,7004
ZNF573,7008
ZNF607,7008
ZNF208,7008
LOC102470672,7008
LOC104867511,7008
Znf573,7008
ZNF850,7008
LOC103552481,7008
LOC102527004,7008
ZNF229,7009
ZNF285,7009
LOC105062708,7009
ZNF227,7009
LOC102544420,7009
LOC101638613,7009
LOC101347631,7009
LOC101348136,7009
ZNF480,7011
LOC105506119,7011
LOC720183,7011
ZNF610,7012
LOC103784268,7012
noname,7012
ZNF480,7012
ZNF83,7013
LOC100579619,7013
LOC105595427,7013
LOC105514652,7013
LOC720244,7013
LOC105497034,7013
LOC105734487,7013
LOC103277470,7013
LOC105859977,7013
LOC105867599,7013
LOC105809509,7013
LOC105809510,7013
LOC103593072,7013
LOC104857208,7013
ZNF418,7014
noname,7014
ZNF485,7025
LOC103586189,7025
LOC103604572,7025
LOC101081675,7025
LOC101357189,7025
ZNF101,7034
LOC105500417,7034
LOC720388,7034
LOC105710803,7034
ZNF788,7035
LOC103785280,7035
LOC100581870,7035
LOC105520931,7035
noname,7035
LOC105469483,7035
LOC105549490,7035
LOC104661149,7035
LOC105706145,7035
LOC717090,7036
LOC105549475,7036
CTC-499B15.4,7037
LOC103783642,7037
LOC101179316,7037
LOC105549477,7037
ZNF266,7038
LOC713783,7038
LOC103258314,7038
LOC102484020,7038
LOC105497989,7039
LOC105478843,7041
LOC105484300,7042
LOC105484632,7043
LOC105487971,7044
ZNF264,7045
ZNF805,7045
ZNF543,7045
LOC105593223,7045
LOC707289,7045
LOC105479427,7045
LOC105884289,7045
LOC105863873,7045
LOC105817817,7045
LOC105817816,7045
LOC105817819,7045
LOC103594774,7045
LOC103605260,7045
LOC102478697,7045
LOC102022242,7045
LOC102022871,7045
LOC105999525,7045
LOC105999521,7045
LOC104857138,7045
LOC104857139,7045
LOC104857140,7045
LOC101616813,7045
LOC103752345,7045
LOC103752359,7045
LOC101521518,7045
LOC105741263,7045
Znf264,7045
Znf805,7045
LOC103016585,7045
LOC105001437,7045
LOC105074403,7045
LOC105074405,7045
LOC105074406,7045
LOC105084470,7045
LOC105084471,7045
LOC105084476,7045
LOC102508862,7045
LOC103303844,7045
LOC103303846,7045
LOC103303847,7045
LOC103541981,7045
LOC103541979,7045
LOC103543885,7045
LOC103127161,7045
LOC103127162,7045
LOC101095625,7045
LOC101099850,7045
LOC101386912,7045
LOC101286933,7045
LOC101286931,7045
LOC101287440,7045
LOC102317528,7045
LOC105304868,7045
LOC105304870,7045
LOC101548429,7045
LOC103677268,7045
LOC103677269,7045
LOC103677271,7045
LOC102537942,7045
LOC102538209,7045
LOC102833930,7045
LOC102835464,7045
LOC101661779,7045
LOC105979782,7045
LOC102869745,7045
LOC101356915,7045
LOC105489719,7046
ZNF253,7047
LOC103785963,7047
LOC105527067,7047
ZNF85,7047
LOC105547301,7047
ZNF254,7048
ZNF684,7049
LOC105721936,7049
EXO5,7049
Znf684,7049
LOC103002217,7049
LOC103002482,7049
LOC105072861,7049
LOC105103378,7049
LOC102523861,7049
LOC103553576,7049
LOC101091129,7049
LOC102727927,7049
LOC102725794,7049
LOC103090129,7049
LOC103071398,7049
LOC101280889,7049
LOC101274735,7049
LOC101285832,7049
LOC102960983,7049
LOC101361073,7049
ZNF571,7050
LOC713826,7050
LOC102997720,7050
ZNF534,7050
LOC103558439,7050
LOC102901263,7050
LOC101367619,7050
LOC101290352,7050
ZNF420,7050
LOC101640551,7050
ZNF345,7051
LOC100423606,7051
LOC105876856,7051
LOC105816248,7051
LOC103593520,7051
LOC104867513,7051
LOC101536041,7051
LOC101569489,7051
LOC102997720,7051
ZFP30,7051
LOC102287194,7051
ZNF571,7051
LOC105096936,7051
LOC105854171,7051
LOC103558434,7051
LOC102901341,7051
LOC102750419,7051
LOC103074034,7051
LOC101367619,7051
LOC102957945,7051
LOC102317194,7051
LOC102898894,7051
LOC105304096,7051
LOC101546418,7051
LOC103681550,7051
LOC102527265,7051
LOC102816502,7051
LOC101662090,7051
LOC101345520,7051
ZNF736,7052
LOC100981639,7052
LOC100584009,7052
LOC105576696,7052
LOC105516986,7052
LOC105521077,7052
LOC710897,7052
noname,7052
LOC105471139,7052
LOC104682711,7052
LOC105715024,7052
ZNF334,7053
ZNF717,7053
Znf334,7053
Zfp334,7053
LOC101344185,7053
LOC105497065,7054
LOC105595414,7055
noname,7055
LOC105497050,7055
LOC105539784,7055
noname,7056
ZNF28,7057
LOC100600281,7057
LOC105595420,7057
LOC105514658,7057
LOC105497045,7057
LOC105539572,7057
LOC104672665,7057
LOC105572453,7058
LOC105522032,7058
LOC694533,7058
ZNF717,7058
LOC105555183,7058
LOC104673195,7058
LOC105877622,7058
LOC105820921,7058
LOC105499842,7059
ZNF233,7060
ZNF252P,7061
LOC100985014,7061
LOC100603526,7061
LOC105581286,7061
ZNF160,7061
LOC105464250,7061
LOC105537478,7061
LOC104671643,7061
LOC105731531,7061
LOC103264195,7061
LOC105868895,7061
LOC105813324,7061
LOC103589682,7061
LOC103012053,7061
LOC105073833,7061
LOC105104972,7061
LOC102505134,7061
LOC103554899,7061
LOC101098926,7061
LOC102749188,7061
LOC102733064,7061
LOC103071684,7061
ZNF16,7061
LOC101372574,7061
LOC101289377,7061
LOC102957739,7061
LOC103656631,7061
LOC102533034,7061
LOC101354465,7061
LOC105464260,7062
LOC105468302,7063
LOC105476733,7064
ZNF816,7065
LOC105739053,7065
LOC105583391,7065
LOC105524668,7065
noname,7065
LOC105476906,7065
LOC105529628,7065
LOC104657605,7065
ZNF114,7067
LOC105480558,7068
ZNF595,7069
LOC100987123,7069
ZNF732,7069
LOC105585520,7069
LOC105508047,7069
LOC105483798,7069
LOC104671709,7069
LOC105732209,7069
LOC105483802,7070
ZNF658,7075
LOC102411053,7075
ZNF496,7081
ZNF32,7082
ZNF425,7106
ZNF786,7107
ZNF700,7170
ZNF22,7199
ZNF7,7240
ZNF813,7250
ZNF813,7251
LOC105539720,7252
LOC105539731,7253
LOC105539428,7254
ZNF14,7257
LOC105533680,7258
LOC105534487,7259
LOC105535323,7260
LOC105535460,7261
LOC105535599,7262
LOC105536151,7263
ZNF517,7265
LOC105537153,7266
LOC105537714,7267
ZNF624,7268
LOC105538644,7269
LOC105538630,7271
ZNF114,7273
ZNF316,7276
LOC105549473,7278
LOC105549473,7279
LOC105550200,7280
LOC105551584,7281
LOC105551975,7283
LOC105528335,7285
ZNF808,7287
ZNF880,7288
ZNF841,7290
LOC105529217,7292
LOC105531984,7293
LOC105531985,7294
ZNF605,7332
Znf605,7332
ZNF84,7332
LOC103560101,7332
LOC102238914,7332
LOC101367615,7332
LOC101359657,7332
ZNF606,7404
noname,7404
Znf606,7404
LOC105944373,7404
LOC101609648,7404
Zfp606,7404
LOC105001395,7404
LOC102263966,7404
ZNF534,7404
LOC102891658,7404
LOC101553105,7404
LOC102820760,7404
LOC101342881,7404
LOC103261064,7457
LOC105817802,7457
LOC105999541,7457
LOC103009007,7457
LOC104983039,7457
LOC102395057,7457
LOC103553599,7457
LOC103125124,7457
LOC101094893,7457
LOC102737873,7457
LOC101383418,7457
LOC101284875,7457
LOC102959881,7457
LOC102319900,7457
LOC102878619,7457
LOC105307859,7457
LOC104910813,7499
LOC104914585,7500
LOC104915703,7501
LOC100546887,7502
LOC104916496,7503
LOC104916134,7504
LOC100548169,7504
LOC100543283,7505
LOC104917075,7506
LOC104917177,7507
LOC100549245,7508
LOC104535841,7510
LOC101828760,7511
LOC106020725,7512
LOC101826152,7513
LOC106022316,7514
LOC101826421,7515
LOC101837917,7517
LOC101827982,7519
Znf496,7520
LOC106021116,7522
LOC101843675,7523
LOC101836531,7524
LOC101839654,7527
LOC101842256,7528
LOC101842259,7529
LOC106021504,7530
LOC106021546,7531
LOC106021546,7532
LOC101830077,7533
LOC101830077,7534
LOC101836547,7536
LOC101831865,7539
LOC101844684,7542
LOC106022053,7544
LOC106020752,7546
LOC106022063,7547
LOC101841023,7548
LOC101827181,7551
LOC101829018,7552
LOC101829280,7553
LOC106022057,7555
LOC101826919,7556
LOC101827445,7557
LOC101833019,7558
LOC101834311,7560
Znf331,7567
ZFP37,7569
ZNF700,7569
Zfp37,7569
Rn60_5_0814.31,7569
Rn60_5_0814.28,7569
Rn60_5_0814.26,7569
Rn60_5_0814.25,7569
Rn60_5_0814.20,7569
Rn60_5_0814.15,7569
Rn60_5_0814.8,7569
LOC103008442,7569
LOC102514343,7569
LOC102730300,7569
LOC102240627,7569
ZNF883,7569
LOC101361498,7569
LOC101829843,7570
LOC101830115,7571
LOC106022414,7572
LOC106022414,7573
LOC101830560,7574
LOC101838445,7575
LOC106022469,7577
LOC106022469,7578
LOC101826490,7582
LOC106022544,7584
LOC106022547,7585
LOC106022585,7586
LOC101828420,7588
LOC101830032,7591
LOC101831368,7592
LOC106020764,7593
LOC106020764,7594
LOC101832688,7595
LOC101838637,7597
LOC106022598,7598
LOC101825378,7599
LOC101825632,7601
LOC101825891,7602
LOC101826155,7603
LOC101826686,7606
LOC101827211,7607
LOC101827211,7608
LOC101827469,7609
LOC106022617,7610
LOC101829763,7611
LOC101830299,7611
LOC101828518,7611
LOC101829308,7612
Zfp57,7616
LOC101831912,7617
LOC101825119,7624
LOC106022704,7625
LOC101842408,7626
LOC101842408,7627
LOC106022720,7628
LOC106022721,7629
LOC101827215,7631
LOC106022720,7632
LOC101827215,7632
LOC101844090,7636
LOC101844090,7637
LOC101823085,7638
LOC101826770,7639
LOC101828087,7640
LOC101828354,7640
LOC106023148,7641
LOC105856779,7642
LOC105860657,7643
ZNF285,7646
LOC105869748,7647
LOC105869748,7648
LOC105871912,7653
LOC105871915,7655
LOC105871917,7656
LOC105871922,7657
LOC105871922,7658
LOC105871920,7659
LOC105871919,7660
LOC105874736,7662
LOC105874735,7663
LOC105874734,7664
LOC105875685,7665
LOC105877623,7666
ZNF678,7668
LOC105878838,7669
ZNF485,7672
LOC105881552,7673
LOC105882842,7674
LOC105883138,7675
ZNF80,7676
LOC105885181,7679
LOC105885182,7680
LOC105885182,7681
LOC105885182,7682
LOC105885183,7683
LOC105885544,7685
LOC105885426,7686
LOC105885538,7687
LOC105885538,7688
ZNF627,7690
LOC103257817,7690
PRDM7,7692
ZNF552,7693
LOC105858393,7694
LOC105859470,7695
LOC105859983,7696
LOC105859975,7697
LOC105859973,7698
LOC105859981,7699
LOC105859971,7701
LOC105859968,7701
LOC105859972,7702
ZNF208,7704
ZNF208,7705
ZNF208,7706
ZNF208,7707
LOC105863290,7708
LOC105863291,7709
LOC105863292,7710
LOC105863293,7711
LOC105864284,7716
LOC105864201,7717
ZNF324,7719
ZNF343,7720
LOC105867601,7723
ZSCAN22,7725
LOC105867978,7726
LOC101838712,7749
Zfp712,7749
LOC103737804,7749
LOC102904131,7749
LOC101838180,7756
Zfp58,7756
LOC102928132,7756
LOC102549842,7756
LOC101595919,7770
LOC101828217,7770
Zfp563,7770
LOC103736553,7770
LOC102923041,7770
LOC101836475,7772
Zfp81,7772
LOC103736509,7772
LOC102920979,7772
LOC100363943,7772
LOC101826564,7780
Zfp472,7780
LOC103736447,7780
LOC102917894,7780
LOC101825779,7782
Zfp799,7782
LOC103736396,7782
LOC102916559,7782
LOC106022258,7784
Zfp871,7784
LOC102916249,7784
LOC100364912,7784
LOC101598566,7817
LOC101835477,7817
Zfp709,7817
LOC103734775,7817
LOC102909742,7817
LOC101598864,7818
LOC106022633,7818
Zfp882,7818
LOC103734776,7818
LOC103751581,7818
LOC102923860,7818
RGD1565635,7818
LOC101822599,7824
Zfp157,7824
LOC103748705,7824
LOC102920007,7824
LOC101828958,7856
Zfp53,7856
LOC102922548,7856
LOC101844785,7857
LOC102904318,7857
LOC102915147,7857
ZNF496,7955
GLI4,8004
ZNF880,8071
ZNF684,8281
ZNF7,8330
ZNF7,8331
ZNF786,8333
ZNF786,8334
ZNF641,8365
ZNF746,8380
LOC711295,8380
Znf746,8380
Zfp746,8380
LOC103283207,8380
LOC105310320,8380
LOC101351431,8380
ZBTB48,8436
Gm15182,8452
Zfp813-ps,8453
Gm28362,8454
Gm28363,8455
Gm18182,8456
Gm28359,8457
B020011L13Rik,8458
Gm28360,8459
Gm7195,8460
Gm28168,8461
Gm7145,8462
Gm29489,8463
Gm29106,8464
Zfp433,8465
Gm10778,8467
Gm4767,8467
LOC100909526,8467
LOC100125368,8467
Gm15608,8469
Gm4924,8471
Gm12080,8474
Zfp735,8475
Zfp616,8476
Gm12591,8479
5730507C01Rik,8482
Zfp125,8496
Gm10330,8502
Zfp389,8508
Zfp808,8516
Gm3604,8519
Zfp934,8520
6720489N17Rik,8521
Zfp935,8522
Platr25,8524
Gm5141,8525
Gm10139,8528
Gm10324,8533
2410141K09Rik,8536
Zfp640,8542
Gm10772,8544
Gm17404,8545
Gm17449,8546
Gm10323,8547
Zfp759,8548
Zfp457,8549
Zfp595,8550
Zfp953,8551
Zfp459,8552
LOC101837917,8553
Zfp87,8553
LOC102903211,8553
Zfp729b,8554
Zfp729a,8554
Zfp738,8554
Zfp65,8555
Gm9894,8557
Gm15443,8561
Zfp825,8561
B230307C23Rik,8564
Prdm9,8568
BC002059,8569
Zfp960,8570
Zfp97,8570
3110052M02Rik,8574
Gm10509,8574
Gm10226,8575
Zfp820,8576
Zfp942,8577
Zfp944,8580
Zfp758,8581
Zfp946,8582
Gm9805,8583
LOC101826305,8586
Zfp870,8586
LOC102926347,8586
LOC102907215,8586
LOC101826830,8587
Zfp952,8587
LOC103736617,8587
LOC102918208,8587
Gm20541,8590
Zfp119a,8591
Gm20939,8593
Gm6020,8594
Gm21060,8595
Gm13788,8598
Gm14124,8599
Zfp937,8601
3300002I08Rik,8601
Zfp442,8601
Gm14139,8602
Zfp345,8602
Gm14197,8603
Gm14445,8604
Gm14443,8605
Gm14295,8606
2210418O10Rik,8607
Gm14296,8607
Gm2004,8608
Gm14419,8608
Gm14415,8609
Gm14412,8610
Gm14444,8611
Gm14409,8611
Gm14418,8611
Gm14403,8611
Gm14406,8611
Gm14322,8611
Gm14399,8612
Gm14391,8612
Gm4631,8612
Gm4724,8612
Gm11007,8612
Gm2007,8612
Gm6710,8612
Gm2026,8612
Gm14434,8612
Gm14308,8612
Gm14305,8612
Gm14410,8612
Gm14325,8612
Gm14326,8612
Gm14428,8613
Etohi1,8614
Zfp931,8615
2210404O09Rik,8617
Zfp947,8617
Gm17771,8618
Gm14401,8619
RP23-256J12.1,8619
Gm13230,8620
Gm13225,8621
Gm13212,8622
Gm13235,8623
Gm8935,8624
Gm13051,8624
Gm13150,8624
Gm13151,8624
Zfp534,8624
Gm6445,8625
Znf41-ps,8625
Gm13251,8625
Gm13139,8625
Gm13247,8626
Gm13248,8627
Gm13242,8628
Zfp600,8628
Rex2,8628
Gm13145,8628
Znf214,8630
Gm14393,8630
Gm14387,8630
Gm14442,8630
Gm14440,8630
Gm4723,8630
Gm8923,8630
Gm4245,8630
Gm14288,8630
Gm2020,8630
Gm8898,8630
Gm6182,8630
Gm1980,8630
Gm14431,8630
Gm14306,8630
Gm14390,8630
Gm14405,8630
Gm14417,8630
Gm14421,8630
Gm14411,8630
Gm14416,8630
Gm14400,8630
Gm14404,8630
Gm14420,8630
Gm14324,8630
Gm14429,8630
Gm13147,8630
Gm13152,8631
Gm13154,8633
2610305D13Rik,8634
Gm13157,8635
Zfp951,8639
5430403G16Rik,8642
4930522L14Rik,8643
RP23-396K22.4,8645
Gm15446,8648
Zfp932,8648
Gm17655,8650
Zfp605,8652
Zfp783,8653
Gm20997,8654
Gm27013,8655
Gm26996,8656
Gm6600,8658
Gm26919,8661
Gm5581,8661
